AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted Rank
C-14047,"MAEERs Physiotherapy College,",Maharashtra,18,184,3,10,93,10.22222222,57.38476879
C-37173,Gomi Devi Women Teachers,Rajasthan,20,294,1,10,91,14.7,57.39458185
C-60933,"GOVERNMENT COLLEGE, BASKRIPALNA",Rajasthan,3,200,0,10,100,66.66666667,57.4081492
C-22547,PT. JAWAHAR LAL NEHRU MAHAVIDYALA,Uttar Pradesh,61,2843,1,10,98,46.60655738,57.41266905
C-47123,"SHIVAJI COLLEGE OF NURSING,",Rajasthan,20,157,2,10,74,7.85,57.41680474
C-56114,PARUL INSTITUTE OF APPLIED,Gujarat,7,167,1,10,63,23.85714286,57.41684919
C-59,"Butler Polytechnic, Vadodara 606",Gujarat,34,445,1,10,66,13.08823529,57.41902445
C-58386,SUKHDEV SINGH MAHAVIDYALY,Uttar Pradesh,8,143,0,10,79,17.875,57.41979828
C-56605,S K P P Horticultural Polytechnic,Andhra Pradesh,2,99,2,10,62,49.5,57.43320921
C-40548,Srinivasa College of Pharmacy,Karnataka,35,691,3,10,61,19.74285714,57.43938631
C-22988,"Govt. Degree College, Billawar",Jammu and Kashmir,32,1201,0,0,94,37.53125,57.44222623
C-18808,Gurunank Institute of Engineering,Maharashtra,91,937,0,10,61,10.2967033,57.44345943
C-52960,Shri N.A.Patel Science College,Gujarat,8,141,2,10,51,17.625,57.44693858
C-42748,"Gopinath Singh Mahila College,",Jharkhand,43,621,0,10,73,14.44186047,57.45627017
C-56012,"Government College, Manglana",Rajasthan,6,423,0,0,94,70.5,57.46081373
C-23893,P.S.S.R College of Arts & Science,Andhra Pradesh,13,133,0,10,69,10.23076923,57.46103324
C-11304,"Shiksha Bharti Institute of Education,",Himachal Pradesh,11,200,0,10,76,18.18181818,57.46209916
C-59121,Regional College of Education,Bihar,23,400,0,10,93,17.39130435,57.46668822
C-22563,MOTI BAI RAJARAM MAHAVIDYALA,Uttar Pradesh,24,689,0,10,91,28.70833333,57.46695396
C-16182,Ashok & Rita Patel Institute of,Gujarat,26,428,0,10,83,16.46153846,57.46841695
C-45642,"MADURAI MEDICAL COLLEGE,",Tamil Nadu,25,228,2,10,79,9.12,57.46923298
C-26338,"Sri Vyshnavi Degree College,",Andhra Pradesh,26,851,0,10,91,32.73076923,57.47912117
C-20807,Kanaka College of Mgmt Studies,Karnataka,7,62,3,10,89,8.857142857,57.48238716
C-13195,Sanskriti Computer Education,Rajasthan,8,91,0,10,79,11.375,57.49139524
C-31300,MEGACOM COMPUTER ACADEMY,Rajasthan,2,14,0,0,88,7,57.49148935
C-11100,Bharati Vidyapeeth's New Law,Maharashtra,8,436,0,10,81,54.5,57.4956246
C-53176,AZMEERA REKHA SHYAM DEGREE,Telangana,16,424,0,10,90,26.5,57.49912057
C-45536,P.P.G. COLLEGE OF NURSING (Inst.,Tamil Nadu,19,552,2,10,59,29.05263158,57.50026123
C-41466,NSPM Late Bindiu Ramrao Deshmukh,Maharashtra,20,2844,0,10,74,142.2,57.50026266
C-10343,"Asra College of Engg. & Tech, Near",Punjab,67,399,2,10,95,5.955223881,57.50168107
C-26204,Sushrut Ayurved Nursing,Rajasthan,6,99,2,0,76,16.5,57.50168107
C-59735,CENTRAL INSTITUTE OF PLASTICS,Chattisgarh,25,423,2,10,90,16.92,57.50205619
C-5947,"Government Science College,",Gujarat,21,558,0,0,80,26.57142857,57.50257756
C-56444,CHRIST ACADEMY INSTITUTE,Karnataka,33,422,2,10,88,12.78787879,57.5027375
C-43288,MH College of Arts and Science,Kerala,12,200,0,10,89,16.66666667,57.50300521
C-8631,Sri Hucheshwar Vidyavardhak,Karnataka,10,159,1,0,74,15.9,57.51918649
C-51271,CAUVERY INSTITUTE OF TECHNOLOGY,Karnataka,41,421,0,10,84,10.26829268,57.51938307
C-43653,"St.Xavier's College, Thumba,",Kerala,51,1073,1,10,82,21.03921569,57.52165484
C-6636,JOITIBA COLLEGE OF NURSING,Gujarat,46,507,3,0,65,11.02173913,57.52367701
C-59163,H.L.AGRAWAL B.ED. COLLEGE,Madhya Pradesh,14,136,0,10,99,9.714285714,57.52544694
C-10584,"Bharat College of Education, Babain",Haryana,27,464,0,10,52,17.18518519,57.53148193
C-49828,"GOVERNMENT COLLEGE, SANGOD",Rajasthan,6,276,0,0,65,46,57.53148457
C-51750,"Govt. College , Kumarsain , Distt. Shimla ,",Himachal Pradesh,7,148,0,10,95,21.14285714,57.5389079
C-60274,K D COLLEGE OF EDUCATION,Bihar,7,109,0,10,65,15.57142857,57.53957742
C-50438,NRI INSTITUTE OF NURSING AND,Madhya Pradesh,12,208,2,10,78,17.33333333,57.54171565
C-21067,"KIET B.Ed. College, No.60/1, 7th",Karnataka,13,200,0,10,72,15.38461538,57.54667851
C-17768,D.S.B.G. Government First Grade,Karnataka,19,434,0,0,91,22.84210526,57.55624379
C-40005,"GOVT.COLLEGE, SHIVGANJ",Rajasthan,9,2302,0,10,90,255.7777778,57.57056708
C-18899,"Rajiv Gandhi Arts College, Shankarpur",Maharashtra,5,160,0,0,98,32,57.57197179
C-31742,"Helioj College, Ujjain",Madhya Pradesh,15,196,0,10,79,13.06666667,57.57336995
C-33958,Saraswati Education Societys,Maharashtra,50,547,2,10,54,10.94,57.57772368
C-38524,Savitri Bai Phule Shikshak,Rajasthan,16,160,0,10,55,10,57.57933454
C-49204,S. B. PANDEY SANATHAN TEACHERS',Jharkhand,15,195,0,10,70,13,57.58549107
C-52435,"Kranti Mahila Mahavidyalaya, Nijambad",Uttar Pradesh,2,826,0,10,94,413,57.58867579
C-57,SARVAJANIK COLLEGE OF ENGG. &,Gujarat,191,2774,2,10,58,14.52356021,57.59060003
C-50106,SRI NARAYAN SINGH MAHAVIDYALA,Uttar Pradesh,3,1749,0,10,85,583,57.61088471
C-38428,"Asian Mahavidyalaya, Jaipur",Rajasthan,13,441,0,10,77,33.92307692,57.61428005
C-39472,Sri Raja Rajeswari College of,Andhra Pradesh,1,26,0,10,63,26,57.62145029
C-9662,"Government Sanskrit College,",Bihar,9,258,1,10,73,28.66666667,57.62156138
C-42820,Late Dadarao Adsad Physical Education,Maharashtra,4,125,0,0,65,31.25,57.6258342
C-16474,Alpha College of Engineering,Tamil Nadu,100,382,2,10,98,3.82,57.62895416
C-51318,Guru Teg Bahadar Khalsa College,Punjab,29,449,2,10,59,15.48275862,57.63053287
C-18221,"Sri Sant Gadgebaba Hindi College,",Maharashtra,7,589,0,10,75,84.14285714,57.63053287
C-7215,Shri Kelavni Mandal Dhasa B.Ed. College,Gujarat,5,88,0,10,63,17.6,57.63625371
C-55022,Govt. College Baroh (Kangra),Himachal Pradesh,13,325,0,0,99,25,57.63804776
C-9915,ST.XAVIER BUSINESS ADMINISTRATI,Karnataka,3,7,0,10,80,2.333333333,57.64306657
C-18810,Wainganga College of Engineering,Maharashtra,129,1108,2,10,67,8.589147287,57.6438596
C-25328,GANDHIJI MAHILA KALASALA,Andhra Pradesh,15,458,0,10,62,30.53333333,57.64466752
C-32742,University Collge of Sciences,Andhra Pradesh,71,1358,2,10,91,19.12676056,57.64589127
C-57501,J.S.COLLEGE OF SCIENCE AND ARTS,Uttar Pradesh,10,32,0,10,89,3.2,57.65524527
C-56461,SUNRISE COLLEGE,Madhya Pradesh,23,1050,0,10,67,45.65217391,57.65710144
C-41131,Tirupur Kumaran College for,Tamil Nadu,112,2629,1,10,86,23.47321429,57.65901052
C-45640,SACRED HEART NURSING,Tamil Nadu,52,253,2,10,90,4.865384615,57.6640567
C-21449,"Govt. Degree College,Killam Kulgam,Kmr",Jammu and Kashmir,22,407,0,10,64,18.5,57.66521082
C-47573,GRACE COLLEGE OF NURSING (Inst.,Tamil Nadu,35,318,2,10,60,9.085714286,57.66575721
C-51661,GOLDEN HILLS ARTS AND SCIENCE,Kerala,15,321,0,10,86,21.4,57.6705213
C-37509,Swami Keshwanand TT Girls,Rajasthan,28,383,0,10,59,13.67857143,57.6713351
C-14752,Tagore College of Education,Tamil Nadu,18,197,1,10,63,10.94444444,57.6795423
C-28605,INSTITUTE OF MANAGEMENT EDUCATION,Uttar Pradesh,44,1116,2,0,62,25.36363636,57.68528532
C-39424,"K.B.V. Mahavidyalaya,",Odisha,20,534,0,10,78,26.7,57.68899558
C-29847,Indore Institute of Management,Madhya Pradesh,26,257,2,10,86,9.884615385,57.6895304
C-56642,NITTE SCHOOL OF FASHION TECHNOLOGY,Karnataka,10,82,0,10,87,8.2,57.70555385
C-33203,"NALGONDA DEGREE COLLEGE,",Telangana,25,604,0,0,85,24.16,57.70896749
C-31291,DAKSH ACADEMY DHAR,Madhya Pradesh,39,448,0,10,63,11.48717949,57.71104725
C-49209,"MAHARSHI ARVIND COLLEGE,",Rajasthan,12,451,0,10,51,37.58333333,57.71259078
C-8707,B.A.J.S.S. Arts & Commerce College for,Karnataka,7,430,1,10,89,61.42857143,57.7134451
C-32855,Jagan Institute of Management,Delhi,91,1615,2,10,67,17.74725275,57.7160212
C-6259,Murshidabad College of Engg. and,West Bengal,13,238,1,10,59,18.30769231,57.7164439
C-6126,J. G. College of Education M. Ed. (P.G.),Gujarat,4,73,1,10,80,18.25,57.72148955
C-50328,"SHREE B D S ARTS, SCIENCE AND",Gujarat,26,539,0,10,79,20.73076923,57.72221588
C-21373,R.I.H.S. Bhograi,Odisha,51,1081,3,10,89,21.19607843,57.72337072
C-446,Ganpat University S.K. Patel College,Gujarat,23,449,0,10,68,19.52173913,57.72415137
C-16856,Dr. K. Shivarama Karanth Govt.,Karnataka,34,432,0,0,89,12.70588235,57.7347114
C-47014,SACRED HEART INSTITUTE OF,Uttar Pradesh,14,38,1,10,72,2.714285714,57.73727976
C-44202,Ashwaghosh Education & Vyayam,Maharashtra,20,418,0,10,96,20.9,57.74024217
C-26160,S.V.R School of Business Management,Telangana,18,347,0,10,99,19.27777778,57.74778685
C-40058,Ayurveda Mahavidyalaya,Karnataka,49,413,2,10,92,8.428571429,57.76431026
C-58034,ARADHANA COLLEGE ITAWA,Rajasthan,10,427,0,10,91,42.7,57.76572157
C-29074,R.N. INSTITUTE OF MORDEN,Uttar Pradesh,23,99,0,10,52,4.304347826,57.76627608
C-47413,MAHARANA PRATAP COLLEGE OF,Madhya Pradesh,15,795,0,10,56,53,57.77043807
C-57878,"SGLM MAHILA MAHAVIDYALAYA BADAUSA ,",Uttar Pradesh,9,90,0,10,80,10,57.77669664
C-53831,SUNDERDEEP COLLEGE OF LAW,Uttar Pradesh,5,250,2,10,68,50,57.78114324
C-39575,"B.B.Mohavidyalaya,",Odisha,32,439,2,10,76,13.71875,57.78153023
C-42005,"Arts & Commerce College,",Maharashtra,14,470,0,10,53,33.57142857,57.78251241
C-48809,WESTIN COLLEGE OF HOTEL,Telangana,19,229,1,10,84,12.05263158,57.78282048
C-52974,NRIPATI NARAIN SINGH SMARAK,Uttar Pradesh,6,132,0,10,96,22,57.78282923
C-1249,"M V J College of Engineering,",Karnataka,230,3601,3,10,74,15.65652174,57.79103612
C-60889,Maa Kailashi Anari Leela Mahavidyalay,Uttar Pradesh,1,103,0,0,73,103,57.79368667
C-31611,"Govt. College, Mahidpur",Madhya Pradesh,17,1341,0,10,74,78.88235294,57.80305211
C-42596,"RUMA MAHAVIDYALAYA, GOVRI,",Uttar Pradesh,23,941,0,10,52,40.91304348,57.80489314
C-48107,ST JOSEPH's COLLEGE OF NURSING,Kerala,36,196,1,10,63,5.444444444,57.80540343
C-40282,Dayanand sagar College of Pharmacy,Karnataka,27,461,5,10,62,17.07407407,57.8058611
C-54621,Sri Venkateswara Degree,Andhra Pradesh,30,644,0,10,80,21.46666667,57.81515046
C-13741,"JMFs A.C.P.M. College B.Sc. Nursing, Dhule",Maharashtra,30,249,2,10,81,8.3,57.81517323
C-38489,"LJN Mahavidalaya, Dhaulpur",Rajasthan,6,436,0,10,92,72.66666667,57.81828244
C-29864,Apex Institute of Management,Madhya Pradesh,28,426,0,10,87,15.21428571,57.82133016
C-60520,Swami Jai Dev Yogiraj Mahavidyalay,Uttar Pradesh,16,192,0,0,55,12,57.82144164
C-52802,"Vivekananda Degree College,",Telangana,14,298,0,10,66,21.28571429,57.83049755
C-42871,Yashawantrao Chauhan Shikshan (B.,Maharashtra,13,165,0,0,100,12.69230769,57.83277928
C-28211,"MODERN COLLEGE OF EDUCATION,",Haryana,12,188,0,10,98,15.66666667,57.8334067
C-44199,Narayani College of Education,Gujarat,17,200,0,0,84,11.76470588,57.83389851
C-9705,Gurukul Art/Comms & Science,Chattisgarh,28,1169,0,10,54,41.75,57.83634315
C-28014,Advanced Institute of Technology &,Haryana,83,431,2,10,64,5.192771084,57.83887147
C-49761,SANTOSH SMARAK MAHAVIDYALA,Uttar Pradesh,34,1328,0,10,77,39.05882353,57.845287
C-47163,"VYAS COLLEGE OF NURSING,",Rajasthan,18,135,4,10,78,7.5,57.85544336
C-29103,"Government College, Barmer",Rajasthan,11,2662,1,10,59,242,57.86379876
C-20764,"Gold Field College of Edcuation,",Karnataka,7,64,0,0,97,9.142857143,57.86391832
C-20123,Shri Parmanand Sanskrit,Uttar Pradesh,2,63,0,10,55,31.5,57.8660737
C-8474,North East Institute of Management,Assam,20,153,3,10,73,7.65,57.87325776
C-56643,Sayyid Akbar Husayni College of,Karnataka,8,38,0,0,55,4.75,57.87384534
C-43390,Sarojini Naidu College For Women,West Bengal,97,2305,1,10,56,23.7628866,57.88221242
C-30708,Manav Institute of Pharmacy Vill,Haryana,11,109,2,10,59,9.909090909,57.88270611
C-7373,Mahatma Phule Adhyapak,Maharashtra,3,113,0,0,64,37.66666667,57.8846153
C-32669,Balaji Degree College,Andhra Pradesh,1,415,0,0,93,415,57.88632595
C-26942,Sri Raghavendra Institute of,Andhra Pradesh,20,243,2,10,51,12.15,57.88933136
C-35220,"Govt. Girls College, Vidisha",Madhya Pradesh,39,3497,0,10,53,89.66666667,57.89371327
C-54349,VAAGDEVI WOMENs DEGREE,Telangana,15,345,0,10,75,23,57.89640052
C-28416,"SHRI GANESH COLLEGE OF EDUCATION,",Haryana,7,171,0,10,51,24.42857143,57.90024112
C-22152,"Akal Degree College for Women,",Punjab,27,463,1,10,57,17.14814815,57.90097538
C-34085,Shiposhi Shikshan Prasarak,Maharashtra,5,63,0,10,62,12.6,57.90266554
C-54821,SMT VINOD DEVI MAHAVIDHYAL,Uttar Pradesh,10,321,0,10,92,32.1,57.90654008
C-44976,DR K V SUBBA REDDY INSTITUTE OF,Andhra Pradesh,28,413,0,10,99,14.75,57.90930348
C-17285,Janapriya College,Assam,27,419,0,0,66,15.51851852,57.91503963
C-40341,Sri Vijayakumar College of,Karnataka,12,111,2,10,69,9.25,57.91580793
C-25191,Sine International Institute of,Rajasthan,47,212,1,10,100,4.510638298,57.92249733
C-37024,Sri Venkateswara Institute of,Tamil Nadu,2,0,2,10,86,0,57.93428567
C-10633,Geeta Adarsh College of Education,Haryana,20,443,0,10,76,22.15,57.93849111
C-27579,Susheela Memorial Degree,Telangana,15,150,0,10,96,10,57.94727026
C-33526,Sindhudurg Shikshan Prasarak,Maharashtra,53,847,2,10,79,15.98113208,57.94729432
C-14418,Jairupa College of Education,Tamil Nadu,20,289,1,10,78,14.45,57.94820887
C-42041,Shri Someshwar Shikshan,Maharashtra,33,414,0,10,51,12.54545455,57.97103691
C-180,"ARIHANT SCHOOL OF PHARMACY,",Gujarat,24,420,0,10,95,17.5,57.98684948
C-19112,Mugberia Gangadhar Mahavidyalay,West Bengal,109,3059,3,10,53,28.06422018,57.99072956
C-56224,"SARASWATI GIRLS COLLEGE,",Rajasthan,10,168,0,10,77,16.8,57.99214343
C-52110,SHAHEED UDHAM SINGH COLLEGE OF,Punjab,25,290,2,10,61,11.6,57.99300066
C-57559,"SHRI RADHE MAHAVIDHYALAYA ,",Uttar Pradesh,3,39,0,10,85,13,57.99906156
C-46437,SMT VIMALA DEVI MAHAVIDHYAL,Uttar Pradesh,10,480,0,10,52,48,58.00069038
C-51980,"TAGORE P.G. COLLEGE, DANTA",Rajasthan,25,1559,0,10,68,62.36,58.00069038
C-30976,"RMC Degree College, Halukuru,",Andhra Pradesh,4,82,0,10,93,20.5,58.00113491
C-44913,"Aditya College of Agriculture, Telgaon Road,",Maharashtra,23,446,2,10,75,19.39130435,58.00461838
C-55730,Smt. Dhariniben A. Shukla B.Ed.,Gujarat,16,91,0,10,82,5.6875,58.01032358
C-41972,Mahatama Gandhi Vidyamandir's,Maharashtra,21,549,2,0,68,26.14285714,58.03048788
C-25037,Dr.Navalar Nedunchezhiyan College of,Tamil Nadu,75,411,2,10,86,5.48,58.0305942
C-50137,ANGAD SINGH DEELIP SINGH MAHILA,Uttar Pradesh,7,463,0,0,72,66.14285714,58.03498974
C-10104,"GOVT FIRST GRADE BA,B.COM&BBA",Karnataka,19,553,0,10,70,29.10526316,58.05398652
C-39923,"MEERA MAHILA B.ED. COLLEGE,",Rajasthan,16,209,0,10,81,13.0625,58.05569242
C-47584,SHRI RISHI SANSKRIT MAHAVIDYALA,Uttarakhand,10,137,1,10,74,13.7,58.05621964
C-33391,"Govt. Degree College, Shahpura,",Madhya Pradesh,24,874,0,0,58,36.41666667,58.06831205
C-120,Som-Lalit Institute of Business,Gujarat,14,229,0,0,73,16.35714286,58.06895165
C-11501,Netaji Subhash Nursing,Himachal Pradesh,43,362,3,10,71,8.418604651,58.08408954
C-23096,Global Institute of Engineering,Odisha,7,62,1,10,94,8.857142857,58.08739159
C-48890,"ARPIT GIRLS DEGREE COLLEGE,",Uttar Pradesh,8,459,0,10,66,57.375,58.09376648
C-53182,VISHWA VIKAS DEGREE COLLEGE,Telangana,27,938,0,10,59,34.74074074,58.09670493
C-15330,SHRI MEGH SINGH MAHAVIDYALA,Uttar Pradesh,27,1650,1,0,94,61.11111111,58.09816865
C-58590,GURU ARJUN DEV DEGREE COLLEGE,Rajasthan,10,134,0,10,74,13.4,58.09944977
C-11457,"Himachal Dental College,",Himachal Pradesh,44,305,2,0,69,6.931818182,58.10118881
C-15569,"KR. R.C.M COLLGE,MAINPURI",Uttar Pradesh,40,1151,1,10,85,28.775,58.10201909
C-15712,ARTS AND COMMERCE COLLEG.,Maharashtra,24,478,1,0,57,19.91666667,58.12081274
C-6330,Gurunanak Institute of Hotel,West Bengal,13,233,3,10,52,17.92307692,58.12207555
C-59970,SHREE MOHANBHAI MEGHAJIBHAI,Gujarat,1,27,0,10,90,27,58.12840759
C-43272,CHERPULASSERY COLLEGE OF SCIENCE &,Kerala,31,437,0,10,79,14.09677419,58.13013098
C-23027,Institute of Dental Sciences,Jammu and Kashmir,75,399,3,10,63,5.32,58.13610803
C-58539,Mallareddy Institute of Medical,Telangana,291,525,4,10,67,1.804123711,58.1419799
C-58443,Sanskar Girls College Kapren,Rajasthan,6,134,0,10,61,22.33333333,58.14464762
C-7189,Shree J.C. Kumarappa Mahavidyalay,Gujarat,9,195,1,0,93,21.66666667,58.15128043
C-51228,"SRI KRISHNA COLLEGE, SITAPUR",Uttar Pradesh,25,1465,0,10,62,58.6,58.15246171
C-35244,"Mansarovar Dental College Kolar Road,",Madhya Pradesh,70,315,2,10,51,4.5,58.15399566
C-353,Sanjaybhai Rajguru College of,Gujarat,61,289,2,10,78,4.737704918,58.15405039
C-6257,Narula Institute of Technology,West Bengal,168,3183,5,10,57,18.94642857,58.16009252
C-45742,NEHRU COLLEGE OF NURSING (Inst.,Tamil Nadu,17,211,1,10,71,12.41176471,58.16148139
C-21339,Belavoomi Mahavidyalaya,Odisha,12,434,0,10,88,36.16666667,58.17170208
C-43631,Sri Vellappally Natesan College of,Kerala,207,1082,2,10,68,5.22705314,58.19006897
C-54051,CH. G.S. GIRLS DEGREE COLLEGE,Uttar Pradesh,8,429,0,10,93,53.625,58.19507927
C-41135,Bishop Thorp College,Tamil Nadu,31,440,2,10,79,14.19354839,58.19680369
C-58930,THAKUR RAMNARAYAN COLLEGE OF,Maharashtra,6,205,0,10,87,34.16666667,58.19703396
C-50362,MAHAVIR SWAMI COLLEGE OF,Gujarat,83,1120,2,10,81,13.4939759,58.19796936
C-27413,"SVR College of Education, Madhira",Telangana,8,100,0,10,82,12.5,58.20501001
C-12098,PUJYA BHAURAO DEVRAS,Uttar Pradesh,27,1550,0,10,81,57.40740741,58.20682715
C-20914,"New Horizon College, No.41,",Karnataka,42,1222,6,10,90,29.0952381,58.2073133
C-50072,SW M S YADAV SMRATI,Uttar Pradesh,13,426,0,10,81,32.76923077,58.21085458
C-6957,"Government First Grade College, Gubbi",Karnataka,57,1165,0,10,88,20.43859649,58.21135625
C-19459,"Bhagwati Mahavidhyalaya,",Rajasthan,17,456,0,10,68,26.82352941,58.21667133
C-49145,"GOVERNMENT NAVEEN COLLEGE,",Chattisgarh,9,127,0,10,58,14.11111111,58.21948788
C-58482,"S. K Greenwood College,",Rajasthan,11,271,0,10,83,24.63636364,58.22240968
C-29402,"Maharaja Ranjit Singh College,",Punjab,30,604,0,10,54,20.13333333,58.22455851
C-29371,"University College, Balachaur,",Punjab,20,902,0,0,85,45.1,58.23952123
C-21201,"Baghirathi Bai Narayana Rao Mane College,",Karnataka,25,459,0,10,63,18.36,58.23959403
C-17275,Tezpur College,Assam,63,2535,1,10,73,40.23809524,58.24170707
C-32755,Sadhana Degree College,Andhra Pradesh,10,78,0,10,78,7.8,58.25326444
C-41491,"Navjeevan Law College, Shivshakti",Maharashtra,19,334,0,10,97,17.57894737,58.2544445
C-29184,"Mai Bhago College of Nursing,",Punjab,51,287,1,10,71,5.62745098,58.25551915
C-57332,Noble Science College,Gujarat,16,183,2,10,69,11.4375,58.26773446
C-12486,CHAUDHARY JAMADAR SINGH MAHILA,Uttar Pradesh,15,448,0,10,76,29.86666667,58.27553138
C-16742,Salesian College of Higher,Nagaland,19,225,1,10,92,11.84210526,58.27841216
C-41899,Asian Academy of Education &,Maharashtra,15,425,0,10,96,28.33333333,58.28003701
C-46519,"JAMIYA-TUL-BANAT, UMAER",Jammu and Kashmir,26,241,1,10,79,9.269230769,58.28367864
C-28355,GANGA INSTITUTE OF EDUCATION,Haryana,11,455,2,10,73,41.36363636,58.29442944
C-44093,Sri Sri Ananta Narayan Sanskrit,Odisha,7,195,0,10,75,27.85714286,58.29563355
C-28149,RAM JAS COLLEGE OF EDUCATION,Haryana,19,194,0,10,84,10.21052632,58.31128593
C-57285,"Guru Nanak Dev University College,",Punjab,20,1815,0,10,82,90.75,58.31426828
C-13625,Maa Khandwari Mahavidyalay,Uttar Pradesh,52,2817,0,10,72,54.17307692,58.3288768
C-33959,Gokhale Education Societys,Maharashtra,7,100,0,10,76,14.28571429,58.33527191
C-32826,Sri Mahaveer Memorial Jain Degree,Andhra Pradesh,14,169,0,10,98,12.07142857,58.3469216
C-26081,Sri Sai Degree College,Telangana,14,292,0,10,69,20.85714286,58.34737106
C-21491,"VIVEKANANDA DEGREE COLLEGE,",Telangana,29,614,0,10,61,21.17241379,58.3501715
C-8544,Sri. Siddalingeswara First Grade,Karnataka,9,118,0,10,78,13.11111111,58.35202934
C-39853,"A.P.College,Sujanpur,Jajpur",Odisha,10,442,0,0,93,44.2,58.35232957
C-21422,North Campus Baramullah,Jammu and Kashmir,39,817,2,10,56,20.94871795,58.35276516
C-53706,Samta Vidhya Peeth,Madhya Pradesh,2,66,0,10,86,33,58.35813531
C-35593,ASS Amruteshwar Arts & Comm.,Karnataka,15,434,0,0,99,28.93333333,58.36412711
C-6550,Sri Manakula Vinayagar Medical,Pondicherry,395,916,2,10,60,2.318987342,58.364437
C-59670,Vasudev College of Law,Uttarakhand,12,335,0,0,84,27.91666667,58.36926488
C-60470,IDEAL INSTITUTE OF PHARMACY,Maharashtra,17,212,1,10,76,12.47058824,58.37078725
C-21996,"Vivekananda Degree College,",Telangana,26,898,0,10,63,34.53846154,58.3770826
C-50141,MAHARANA PRATAP COLLEGE OF,Uttar Pradesh,11,251,0,10,95,22.81818182,58.38035421
C-24089,"Govt.Degree College, Rampachodav",Andhra Pradesh,8,380,0,10,74,47.5,58.38568224
C-42103,Progressive Education Societys,Maharashtra,197,7943,2,10,70,40.31979695,58.3884243
C-12348,SW. NAND KISHOR MAHAVIDYALA,Uttar Pradesh,114,4464,0,10,95,39.15789474,58.39740158
C-42228,Shri Chhatrapati Sambhaji,Maharashtra,15,253,1,0,90,16.86666667,58.40054491
C-15071,Tana Bhagat College,Jharkhand,14,442,1,0,82,31.57142857,58.40078679
C-30198,SKR & SKR govt.Degree College for,Andhra Pradesh,9,28,0,10,65,3.111111111,58.40153219
C-57329,Dr. SUBHASH SCIENCE COLLEGE,Gujarat,24,468,2,10,59,19.5,58.40783025
C-40579,JSS College of Physiotherapy,Karnataka,13,289,1,10,77,22.23076923,58.4171027
C-56391,MAHALAXMI MAHAVIDHYALAYA,Rajasthan,11,228,0,10,97,20.72727273,58.43421403
C-51419,AALA HAZRAT KANYA DEGREE,Uttar Pradesh,12,455,0,10,72,37.91666667,58.43820971
C-57775,"C558 GOVT. FIRST GRADE COLLEGE,",Karnataka,20,440,0,0,93,22,58.44800477
C-31560,SACHDEVA INSTITUTE OF MANAGEMENT,Delhi,6,35,0,10,69,5.833333333,58.44841288
C-13796,"Gondia Homoeopathy College,",Maharashtra,26,104,1,10,92,4,58.44957788
C-51551,ECR Institute of Management,Karnataka,17,470,2,0,70,27.64705882,58.45462844
C-25720,Deccan School of Management,Telangana,18,480,0,0,59,26.66666667,58.45498482
C-13412,"Model Public Education College,",Uttar Pradesh,45,754,0,0,88,16.75555556,58.45716545
C-29007,JANHIT COLLEGE OF LAW PLOT NO.,Uttar Pradesh,20,980,0,0,74,49,58.45829443
C-41632,Sahyadri Bahujan Vidya Prasarak,Maharashtra,92,3011,1,10,92,32.72826087,58.45951484
C-47490,"SAINATH SCHOOL OF NURSING,",Madhya Pradesh,19,120,1,10,71,6.315789474,58.46029237
C-17997,"QIS College of Engineering & Technology,",Andhra Pradesh,302,4533,2,10,76,15.00993377,58.47057616
C-512,"P. T. Sarvjanik College of Science, Surat",Gujarat,27,1303,2,0,71,48.25925926,58.47246873
C-48969,RAM SAMUZH GURUKUL MAHAVIDHYAL,Uttar Pradesh,16,1468,0,10,79,91.75,58.47914614
C-50898,DR A D SHINDE COLLEGE OF,Maharashtra,53,439,0,10,72,8.283018868,58.48127859
C-57728,SHREE KRISHNA SHARDA DEVI,Uttar Pradesh,8,641,0,0,98,80.125,58.48293338
C-25978,St. Patricks Degree & P.G College,Telangana,12,93,0,10,90,7.75,58.48745353
C-14548,Lakshmi Ammal College of,Tamil Nadu,16,198,0,10,73,12.375,58.50171913
C-58818,Sonopant Dandekar Shikshan,Maharashtra,3,111,0,0,52,37,58.50259765
C-43931,STELLA MARIS COLLEGE FOR WOMEN,Tamil Nadu,206,5517,5,10,66,26.7815534,58.50575322
C-11308,Shri. Saraswati Sanskrit Degree,Himachal Pradesh,7,44,0,10,67,6.285714286,58.50589492
C-14257,Dr. Ram Manohar Lohia Degree,Uttar Pradesh,7,479,0,10,52,68.42857143,58.51682183
C-51094,"Hardeva Mahavidyalaya,Pagahi,",Uttar Pradesh,8,960,0,10,76,120,58.51683897
C-17369,U. N. Brahma College,Assam,49,394,0,10,73,8.040816327,58.51829977
C-42986,Mahatma Phule Arts & Science,Maharashtra,25,444,0,10,73,17.76,58.52276923
C-57145,V.R.College wardha,Maharashtra,3,222,0,10,100,74,58.52417852
C-8973,240039-SES'S H.R.PATEL ARTS MAHILA,Maharashtra,14,505,1,0,40,36.07142857,58.5256431
C-59843,NAVSARJAN INSTITUTE OF MSW COLLEGE,Gujarat,3,86,1,10,60,28.66666667,58.52659009
