AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted Rank
C-51220,"P.K. MAHAVIDYALAYA,",Uttar Pradesh,12,1721,0,10.0,63,143.41666669999998,189.53516
C-39521,"P.K.College,Baitarani Road,Jajpur",Odisha,13,595,0,10.0,71,45.76923077,75.88811
C-14592,P.K.D. College of Education,Tamil Nadu,7,90,0,0.0,81,12.85714286,17.470798
C-43845,P.K.K.M. College of Applied,Kerala,14,287,0,10.0,98,20.5,43.16519
C-43883,"P.K.M. College of Education, Kaithapram (P.",Kerala,7,98,1,10.0,58,14.0,17.420942
C-36568,P.K.N. COLLEGE OF ARTS &,Tamil Nadu,84,1079,2,10.0,100,12.8452381,132.48758
C-10647,P.K.R. Jain College of Education,Haryana,13,377,0,10.0,87,29.0,53.828114
C-40879,P.K.S.S.College,Odisha,9,384,0,10.0,91,42.66666667,54.931953
C-19449,"P.L. Dubey Memorial College,",Rajasthan,16,198,0,10.0,99,12.375,32.425407
C-26596,P.L. Dubey Memorial Sanskrit TT,Rajasthan,16,59,0,10.0,58,3.6875,13.392807
C-42304,"P.L. MEMORIAL MAHAVIDYALAYA, FAIZABAD",Uttar Pradesh,20,196,3,10.0,94,9.8,31.847118
C-8721,P.L.M. College Jhanjharpur,Bihar,33,1935,0,10.0,100,58.63636364,219.6998
C-12908,"P.L.S.College, Masaurhi",Bihar,34,913,0,10.0,76,26.85294118,110.252174
C-13136,"P.L.V. Memorial College,",Rajasthan,6,107,0,10.0,61,17.83333333,18.719112
C-19315,P.M. College of Engineering,Haryana,76,561,3,10.0,94,7.381578947,77.10872
C-29752,"P.M.B. Gujarati Arts College, Indore",Madhya Pradesh,11,743,0,10.0,97,67.54545455,95.92606
C-29804,"P.M.B. Gujarati Commerce College,",Madhya Pradesh,37,3473,0,10.0,73,93.86486486,370.50677
C-29824,"P.M.B. Gujarati Science College, Nasia",Madhya Pradesh,74,2575,0,10.0,100,34.7972973,286.217
C-15393,"P.M.COLLEGE OF EDUCATION,",Uttar Pradesh,34,506,0,10.0,66,14.88235294,66.046364
C-27163,"P.M.J. College, Ara",Bihar,24,2202,0,10.0,52,91.75,236.56308
C-39810,"P.M.M.Degree College, Rengali,Angul",Odisha,5,468,0,10.0,98,93.6,65.907684
C-40816,P.M.Mahavidyalaya,Odisha,18,383,0,0.0,69,21.27777778,52.001667
C-24256,P.M.N.Degree College,Andhra Pradesh,8,421,0,10.0,58,52.625,55.35305
C-36533,P.M.T. COLLEGE,Tamil Nadu,40,3760,1,10.0,61,94.0,397.23053
C-41155,"P.M.T. College, Melaneelithanallur,",Tamil Nadu,54,1012,2,10.0,53,18.74074074,116.6423
C-39737,P.N. College of Lib.& Information,Odisha,5,114,0,10.0,73,22.8,20.39844
C-43808,P.N. Panicker Souhruda Ayurveda,Kerala,36,273,2,0.0,80,7.583333333,38.971287
C-32816,P.N.C & K.R. College,Andhra Pradesh,40,1047,2,10.0,73,26.175,123.644104
C-30518,"P.N.C. & K.R College of Nursing,",Andhra Pradesh,21,187,2,10.0,97,8.904761905,30.962303
C-32620,P.N.C.A Degree College,Andhra Pradesh,14,403,0,10.0,67,28.78571429,55.05086
C-22291,"P.N.S. College, Nehrunagar Bilaspur",Chattisgarh,18,306,0,0.0,98,17.0,44.113743
C-39564,"P.P.College, Nichintakoili,Cuttack",Odisha,28,831,0,10.0,59,29.67857143,98.575836
C-14878,P.P.G. College of Education,Tamil Nadu,12,199,2,10.0,90,16.58333333,31.918056
C-45536,P.P.G. COLLEGE OF NURSING (Inst.,Tamil Nadu,19,552,2,10.0,59,29.05263158,69.22468
C-45535,P.P.G. COLLEGE OF PHYSIOTHERA,Tamil Nadu,2,414,2,10.0,95,207.0,58.94458
C-39629,"P.P.Mahavidyalaya,Tigiria,",Odisha,15,556,0,10.0,90,37.06666667,75.07759
C-12192,"P.P.N. P.G. COLLEGE,",Uttar Pradesh,64,3131,1,10.0,85,48.921875,339.17297
C-24996,P.R. Engineering College,Tamil Nadu,85,483,3,10.0,75,5.682352941,65.85367
C-12144,"P.R. GOVT. MAHILA COLLEGE,",Uttar Pradesh,11,331,1,10.0,87,30.09090909,48.036694
C-43226,"P.R. Patil College of Architecture,",Maharashtra,33,316,0,10.0,80,9.575757576,45.767323
C-15272,"P.R. RAJPOOT COLLEGE, ETAH",Uttar Pradesh,5,1155,0,10.0,57,231.0,130.53683
C-10560,P.R.D.College of Education,Haryana,11,188,0,10.0,85,17.09090909,30.231447
C-24020,"P.R.Govt.Degree College,",Andhra Pradesh,90,2430,1,10.0,82,27.0,268.28674
C-25336,P.R.P.M. DEGREE COLLEGE,Andhra Pradesh,8,185,0,10.0,63,23.125,28.33796
C-43178,P.R.Patil College of Engineering &,Maharashtra,23,495,0,10.0,66,21.52173913,64.72842
C-25285,P.R.S.M. NATIONAL COLLEGE,Andhra Pradesh,11,325,0,10.0,78,29.54545455,46.765224
C-26981,P.Rami Reddy Memorial College of,Andhra Pradesh,65,592,1,10.0,96,9.107692307999999,80.733765
C-10954,"P.S College, Jhumpura",Odisha,13,606,1,10.0,93,46.61538462,80.79708
C-39842,"P.S. College, Khandapara, Nayagarh",Odisha,17,1563,1,10.0,93,91.94117647,179.81485
C-10967,"P.S. College, Suliapada",Odisha,17,1027,0,10.0,72,60.41176471,121.07568
C-39761,"P.S. Degree College,Balakati,",Odisha,10,462,0,10.0,91,46.2,64.7614
C-30961,P.S. Government Degree,Andhra Pradesh,23,983,0,0.0,75,42.73913043,116.20762
C-36550,P.S. MUTHU COLLEGE OF ARTS &,Tamil Nadu,9,283,2,10.0,57,31.44444444,40.298172
C-60544,P.S. SHIKSHAN SANSTHAN,Uttar Pradesh,17,883,0,10.0,83,51.94117647,108.11066
C-40918,P.S.+3 College,Odisha,13,407,0,10.0,93,31.30769231,57.947285
C-40836,P.S.+3 Degree College,Odisha,4,357,0,10.0,100,89.25,52.03308
C-40951,P.S.+3 Mahavidyalaya,Odisha,23,968,0,0.0,67,42.08695652,113.04579
C-52919,P.S.A COLLEGE OF ATS AND,Tamil Nadu,24,507,0,10.0,95,21.125,70.672356
C-39266,P.S.B. College of Education,Andhra Pradesh,15,205,0,10.0,52,13.66666667,30.179756
C-13298,"P.S.B. Government College,",Rajasthan,22,2206,1,10.0,67,100.2727273,239.9408
C-40974,P.S.College,Odisha,16,715,0,10.0,69,44.6875,88.0847
C-40917,"P.S.College,Belpada",Odisha,13,667,0,0.0,56,51.30769231,79.72298
C-40899,"P.S.College,Gaisilat",Odisha,14,822,0,10.0,93,58.71428571,103.49222
C-40935,"P.S.College,Jharbandh",Odisha,11,481,1,0.0,67,43.72727273,62.195602
C-40968,"P.S.College,Kantamal",Odisha,18,573,0,0.0,84,31.83333333,74.92331
C-40876,"P.S.College,Kolabira",Odisha,6,346,1,10.0,85,57.66666667,49.808502
C-40857,"P.S.College,Laikera",Odisha,7,786,0,0.0,84,112.2857143,97.03328
C-40871,"P.S.College,Saintala",Odisha,13,764,2,0.0,85,58.76923077,94.88046
C-40827,P.S.Degree College,Odisha,7,401,0,0.0,99,57.28571429,56.129154
C-40880,P.S.Degree College,Odisha,15,724,1,0.0,97,48.26666667,92.951904
C-40850,"P.S.Degree College,Bhedabahal",Odisha,20,763,1,10.0,57,38.15,90.9406
C-43407,"P.S.Degree College,Koksara",Odisha,7,377,0,10.0,99,53.85714286,54.499832
C-40907,"P.S.Degree College,Lathor",Odisha,7,264,0,0.0,59,37.71428571,36.606354
C-40953,"P.S.Degree College,Narla",Odisha,7,393,0,0.0,88,56.14285714,54.499588
C-40923,"P.S.Degree College,Ulunda",Odisha,9,316,0,10.0,65,35.11111111,44.89454
C-45526,P.S.G. COLLEGE OF NURSING (Inst.,Tamil Nadu,69,388,2,0.0,78,5.623188406000001,53.188145
C-45537,P.S.G. COLLEGE OF PARAMEDICAL,Tamil Nadu,18,246,2,10.0,98,13.66666667,38.193806
C-45540,P.S.G. COLLEGE OF PHARMACY,Tamil Nadu,35,497,2,10.0,75,14.2,66.5994
C-45515,P.S.G. INSTITUTE OF MEDICAL,Tamil Nadu,574,1074,4,10.0,75,1.871080139,131.7684
C-12057,"P.S.M. DEGREE COLLEGE,",Uttar Pradesh,28,1274,1,10.0,63,45.5,144.64899
C-24028,P.S.N. Murthy Degree College,Andhra Pradesh,9,142,0,10.0,66,15.77777778,23.323397
C-26783,P.S.N.A. College of Engineering,Tamil Nadu,408,5745,6,10.0,74,14.08088235,614.73315
C-24331,P.S.N.Murthy Degree College,Andhra Pradesh,14,354,0,10.0,72,25.28571429,50.08351
C-13800,P.S.P.M. Mahila Homoeopathy,Maharashtra,49,160,1,10.0,58,3.2653061219999997,25.035318
C-14835,P.S.R. College of Education,Tamil Nadu,16,394,0,10.0,94,24.625,56.368877
C-27082,P.S.R.Engineering College,Tamil Nadu,182,2221,2,10.0,95,12.2032967,252.14757
C-27067,P.S.R.Rengasamy College of,Tamil Nadu,68,482,1,10.0,69,7.0882352939999995,64.54478
C-39756,"P.S.S.J.College, Banarpal,Angul",Odisha,13,702,0,10.0,68,54.0,86.5044
C-23893,P.S.S.R College of Arts & Science,Andhra Pradesh,13,133,0,10.0,69,10.23076923,22.44545
C-40988,"P.S.Santak Mahavidyalaya,Barkote",Odisha,7,439,0,10.0,78,62.71428571,60.520294
C-37061,P.S.V.College of Engineering and,Tamil Nadu,136,1310,2,0.0,76,9.632352941,152.09741
C-14802,P.S.Y. College of Education,Tamil Nadu,10,186,2,10.0,68,18.6,28.811573
C-29589,"P.Sc. College, Madhepura",Bihar,76,1473,1,10.0,59,19.38157895,165.79242
C-16627,P.T. Lee Chengalvaraya Naicker,Tamil Nadu,52,487,2,10.0,54,9.365384615,62.0714
C-13997,"P.T. School and Centre, Govt. Medical",Maharashtra,2,182,2,10.0,91,91.0,29.90243
C-27939,"P.T.M. Arya College, Noor Mehal",Punjab,37,295,0,10.0,62,7.972972972999999,42.10838
C-44399,"P.T.P.S. COLLEGE, PATRATU,",Jharkhand,25,1762,0,10.0,89,70.48,199.55579
C-25592,P.V Ramreddy P.G College,Telangana,18,156,0,10.0,62,8.666666667000001,24.764889
C-44220,P.V.D.T. College of Education for,Maharashtra,12,200,1,0.0,57,16.66666667,28.4412
C-42143,P.V.G.s College of Engineering,Maharashtra,99,2264,2,10.0,50,22.86868687,245.07018
C-31006,"P.V.K.K. Degree College,",Andhra Pradesh,37,1154,2,10.0,74,31.18918919,134.92805
C-21011,"P.V.P. First Grade Evening College, #42,",Karnataka,8,70,0,10.0,56,8.75,13.881578
C-17746,"P.V.S. B.Ed, College, Chitradurga",Karnataka,20,191,2,0.0,61,9.55,27.548492
C-9636,"P.V.Skt.College,Andharatharhi",Bihar,7,61,0,10.0,88,8.714285713999999,16.679455
C-14713,Paavai College of Education,Tamil Nadu,9,0,1,0.0,71,0.0,7.211007
C-37017,Paavai College of Engineering,Tamil Nadu,148,1381,2,10.0,82,9.331081081,161.74635
C-37000,Paavai Engineering College,Tamil Nadu,311,3598,4,10.0,72,11.56913183,392.77567
C-9508,Paavendar College of Arts & Science,Tamil Nadu,87,1264,2,10.0,96,14.52873563,151.1016
C-39678,Pabitranager +3 Mahavidyalay,Odisha,13,352,0,10.0,97,27.07692308,51.243015
C-31412,"PACE COMPUTER INSTITUTE,",Madhya Pradesh,6,31,0,10.0,63,5.166666667,10.773881
C-17916,PACE Institution of Technology &,Andhra Pradesh,277,3234,2,10.0,95,11.67509025,359.20877
C-43916,PACHAIYAPPAS COLLEGE CHENNAI,Tamil Nadu,149,3781,1,10.0,87,25.37583893,408.72827
C-44009,PACHAIYAPPAS COLLEGE FOR WOMEN,Tamil Nadu,90,2119,0,10.0,72,23.54444444,234.68195
C-9534,Pachamuthu College of Arts & Science for,Tamil Nadu,87,2240,1,10.0,83,25.74712644,249.08163
C-14571,Pachamuthu College of Education,Tamil Nadu,14,200,0,10.0,92,14.28571429,32.179855
C-8308,Pachhunga University College,Mizoram,107,2143,2,10.0,70,20.02803738,237.20862
C-51835,PACHKARIYA DEVI SHIV NARAIN,Uttar Pradesh,6,517,0,10.0,84,86.16666667,69.79035
C-15877,"Pachottar Mahavidyalaya, Mardah,",Uttar Pradesh,3,355,0,0.0,67,118.33333329999999,48.4549
C-25244,Pacific Business School,Rajasthan,15,81,2,10.0,99,5.4,20.179552
C-25232,"Pacific College of Engineering,",Rajasthan,22,114,2,10.0,60,5.181818182,19.533545
C-14360,"Pacific College of Physiotherapy,",Uttar Pradesh,11,96,1,10.0,94,8.727272727,20.644806
C-39885,"PACIFIC COLLEGE, CHITRAKUT",Rajasthan,8,125,0,10.0,93,15.625,23.125406
C-47846,PACIFIC SCHOOL OF ENGINEERING,Gujarat,84,1033,0,0.0,89,12.29761905,124.87027
C-48516,Pacific School of Engineering-,Gujarat,17,119,0,10.0,50,7.0,19.436869
C-34123,Pad Dr D YPatil College of Architecture,Maharashtra,72,508,1,10.0,79,7.055555556,69.10306
C-13832,Pad. Dr. V.V. Patil Foundations,Maharashtra,257,836,6,10.0,54,3.252918288,101.37767
C-14019,Pad. Dr. V.V.Patil Foundations,Maharashtra,25,200,2,10.0,100,8.0,32.757217
C-33225,"PADALA DEGREE COLLEGE,",Telangana,8,67,0,10.0,62,8.375,14.2916355
C-26014,Padala Rama Reddy Law College,Telangana,26,1291,0,10.0,61,49.65384615,145.94858
C-13088,Padam Shri Vijaydan Detha Mahila,Rajasthan,6,187,1,0.0,97,31.16666667,29.447762
C-41294,Padamshri. Dr.Vitthalrao Vikhe Patil,Maharashtra,122,1804,3,10.0,99,14.78688525,208.39876
C-41577,Padamshri. Dr.Vitthalrao Vikhe Patil,Maharashtra,25,370,2,10.0,68,14.8,51.76037
C-47274,Padma College of Education Jhabua,Madhya Pradesh,16,85,0,10.0,92,5.3125,19.723461
C-31476,PADMA DEVI INSTITUTE OF COMPUTER &,Chattisgarh,8,102,0,10.0,60,12.75,18.046305
C-11196,Padmabhooshan Vasantraodad,Maharashtra,161,2786,5,0.0,71,17.30434783,303.31354
C-11096,Padmabhushan Dr. Vasantraodad,Maharashtra,99,3429,1,10.0,91,34.63636364,371.96817
C-33885,Padmabhushan Vasantdada Patil,Maharashtra,80,1178,0,10.0,72,14.725,137.87451
C-34370,"Padmabhushan Vasantdada Patil, Arts &",Maharashtra,63,1160,1,10.0,86,18.41269841,138.16798
C-11026,Padmabhushan Vasantraodad,Maharashtra,33,1801,1,10.0,68,54.57575758,199.40518
C-30158,Padmanav College of Engineering,Odisha,99,391,2,10.0,72,3.949494949,54.618843
C-9895,"PADMARAJ B.ED COLLEGE, SINDAGI",Karnataka,7,96,1,10.0,63,13.71428571,17.524132
C-34530,"Padmashree Appasaheb Pawar Arts,",Maharashtra,10,256,0,10.0,54,25.6,36.713757
C-40279,Padmashree College of Hopspital,Karnataka,6,79,2,10.0,92,13.16666667,18.877562
C-50697,PADMASHREE DR D Y PATIL COLLEGE OF,Maharashtra,12,316,2,0.0,90,26.33333333,44.92928
C-50753,PADMASHREE DR D Y PATIL COLLEGE OF,Maharashtra,20,516,3,10.0,52,25.8,64.17191
C-41951,Padmashree Dr D Y Patil College of,Maharashtra,24,314,2,10.0,59,13.08333333,44.304977
C-50799,PADMASHREE DR VITHALRAO,Maharashtra,13,249,3,10.0,97,19.15384615,38.48034
C-55274,Padmashree Dr. D. Y. Patil College of,Maharashtra,17,325,3,10.0,56,19.11764706,44.831703
C-43244,Padmashree Dr. D. Y. Patil Medical,Maharashtra,483,2033,2,10.0,71,4.209109731,232.95865
C-41902,Padmashree Dr. Vikhe Patil Foundations,Maharashtra,22,207,2,10.0,91,9.409090909,32.97871
C-57295,PADMASHREE INSTITUTE OF CLINICAL,Karnataka,4,3,2,10.0,71,0.75,6.0521674
C-21023,Padmashree Institute of Information,Karnataka,45,655,5,10.0,66,14.55555556,81.417465
C-44840,Padmashree Institute of Medical Lab,Karnataka,13,228,4,10.0,95,17.53846154,35.79154
C-40262,Padmashree Institute of Nursing,Karnataka,35,241,2,10.0,74,6.885714286,35.99386
C-40533,Padmashree Institute of Physiotherapy,Karnataka,17,487,3,10.0,87,28.64705882,67.07576
C-30160,Padmashree Krutartha Acharya,Odisha,37,511,2,10.0,54,13.81081081,64.33898
C-44828,Padmashree School of Public Health,Karnataka,6,91,2,10.0,80,15.16666667,18.287247
C-33835,Padmashri Annasaheb Jadhav,Maharashtra,45,4618,0,0.0,89,102.62222220000001,489.21198
C-41223,Padmashri Dr. D.Y.Patil Institute of,Maharashtra,43,588,2,10.0,54,13.6744186,72.45787
C-11145,Padmashri Dr. G. G. Jadhav Mahavidyalay,Maharashtra,40,1294,0,10.0,77,32.35,150.07597
C-45769,PADMASHRI Dr. SIVANTHI ADITANAR,Tamil Nadu,19,176,1,10.0,91,9.263157895,29.205545
C-13801,Padmashri Dr. Vithalrao Vikhe Patil,Maharashtra,5,37,2,10.0,53,7.4,10.348823
C-45613,PADMASREE COLLEGE OF NURSING (Inst.,Tamil Nadu,28,196,2,10.0,60,7.0,29.525229
C-19569,Padmasri Dr. B.V Raju Institute of,Telangana,289,4723,8,10.0,92,16.34256055,510.16275
C-9530,Padmavani Arts & Science College for,Tamil Nadu,123,3890,1,10.0,79,31.62601626,417.19598
C-15015,Padmavani College of Education,Tamil Nadu,15,200,1,10.0,94,13.33333333,32.3213
C-30616,"Padmavatamma College of Nursing,",Andhra Pradesh,40,438,1,10.0,80,10.95,61.083977
C-45573,PADMAVATHI COLLEGE OF NURSING (Inst.,Tamil Nadu,29,117,2,10.0,86,4.034482758999999,21.736689
C-45575,PADMAVATHI COLLEGE OF PHARMACY,Tamil Nadu,12,299,2,10.0,82,24.91666667,43.729977
C-61015,PADMAVATHI COLLEGE OF TEACHER,Andhra Pradesh,8,100,0,10.0,89,12.5,20.281654
C-24870,PADMAVATHI DEGREE COLLEGE,Andhra Pradesh,21,753,0,10.0,69,35.85714286,92.123215
C-60737,PADMAVATHI DEGREE COLLEGE,Andhra Pradesh,10,26,0,10.0,76,2.6,10.03088
C-27321,Padmavathi Degree College for,Telangana,31,1039,0,10.0,80,33.51612903,124.05223
C-50280,"PADMAVATHI DEGREE COLLEGE,",Telangana,10,313,0,10.0,68,31.3,44.68708
C-50279,"PADMAVATHI DEGREE COLLEGE,",Telangana,12,669,0,10.0,52,55.75,80.191666
C-56074,PADMAVATI ARTS AND SCIENCE,Maharashtra,10,494,0,10.0,80,49.4,66.76958
C-49800,"PADMAVATI BEd COLLEGE, AGHOOR,",Maharashtra,7,142,0,10.0,56,20.28571429,22.627151
C-34264,Padmavati College of Computer,Maharashtra,6,98,0,10.0,50,16.33333333,16.864088
C-57070,Padmawati College Of Science And,Madhya Pradesh,15,160,0,0.0,76,10.66666667,24.730001
C-11023,Padmbhushan Dr.Krantiveer Naganath,Maharashtra,16,141,0,10.0,78,8.8125,24.046352
C-50462,PADMBHUSHAN VASANT DADA PATIL,Maharashtra,22,500,2,10.0,97,22.72727273,69.915054
C-59498,PADMSHREE AJIT WADEKAR COLLEGE OF,Maharashtra,6,105,0,10.0,78,17.5,19.65312
C-42916,Padmshri Dr.V.B.Kolte College of,Maharashtra,1,833,1,10.0,96,833.0,104.90588
C-34378,Padmshri Vasantdada Patil College of,Maharashtra,5,162,0,10.0,92,32.4,27.545586
C-30819,Padre Conceicao College of,Goa,71,1049,1,10.0,57,14.77464789,121.54407
C-16980,Padu Thirupathi Degree,Karnataka,2,0,0,10.0,69,0.0,5.436172
C-45267,PADUA COLLEGE OF COMMERCE,Karnataka,17,615,0,10.0,73,36.17647059,78.39219
C-59465,PADUM LAL RUPAN SINGH B.Ed. and D.El.,Bihar,16,144,0,0.0,67,9.0,22.16494
C-58389,PAGLANANDA SANSKRIT MAHAVIDYALA,West Bengal,18,1097,1,10.0,56,60.94444444,124.85321
C-22493,PAHALVAN GURUDEEN MAHILA,Uttar Pradesh,11,3100,0,10.0,59,281.8181818,328.76575
C-57870,PAHALWAN GURUDEEN PRASIKSHAN,Uttar Pradesh,4,1044,0,10.0,74,261.0,122.74143
C-57857,Pahalwan Indradeo Mahila,Uttar Pradesh,1,177,0,10.0,66,177.0,27.560085
C-11985,Pailan College of Education,West Bengal,2,248,2,10.0,64,124.0,36.276157
C-6316,Pailan College of Management,West Bengal,45,746,2,10.0,100,16.57777778,97.17258
C-6282,Pailan College of Management,West Bengal,6,34,2,10.0,80,5.666666667,12.479864
C-6295,Pailan College of Management,West Bengal,51,443,2,10.0,80,8.68627451,61.672333
C-58038,PAJHRAPARA MINORITY B.ED COLLEGE,West Bengal,24,394,2,10.0,74,16.41666667,55.250008
C-42695,Pakuahat Degree College,West Bengal,12,4448,2,10.0,52,370.6666667,464.18024
C-46654,PAKUAHAT TEACHERS EDUCATION,West Bengal,24,288,0,0.0,64,12.0,39.930874
C-59889,"Pakur B.Ed. College, Pakur",Jharkhand,30,200,0,10.0,89,6.666666667,32.003307
C-56886,Pal College of Nursing and Medical,Uttarakhand,41,428,3,10.0,53,10.43902439,55.506035
C-21916,Pal College of Technology and,Uttarakhand,52,416,0,10.0,73,8.0,57.846138
C-45203,PAL RAJENDRA EDUCATION TRUSTS PAL,Maharashtra,8,79,0,10.0,64,9.875,15.528898
C-18005,Paladugu Parvathi Devi College of,Andhra Pradesh,105,301,1,10.0,50,2.866666667,41.58759
C-56393,PALAK COLLEGE BHANOKHAR,Rajasthan,8,235,0,10.0,85,29.375,35.9358
C-16063,Palakdhari Singh Mahila Mahavidyalay,Uttar Pradesh,3,441,0,10.0,57,147.0,57.181015
C-30310,Palakondraya Degree College,Andhra Pradesh,10,207,0,10.0,93,20.7,33.091755
C-41122,Palanisamy College of Arts,Tamil Nadu,62,587,1,10.0,76,9.467741935,76.64516
C-60407,PALAR AGRICULTURAL COLLEGE,Tamil Nadu,21,147,2,10.0,99,7.0,26.24104
C-56709,PALASPAI RAJA RAMMOHAN COLLEGE OF,West Bengal,16,190,2,0.0,100,11.875,30.040447
C-55428,Pali Academy Institution,Madhya Pradesh,16,213,0,10.0,53,13.3125,31.245346
C-54167,PALI INSTITUTE IF COMPUTER,Madhya Pradesh,6,33,0,10.0,70,5.5,11.608047
C-15373,"PALIWAL DEGREE COLLEGE,",Uttar Pradesh,26,803,0,10.0,86,30.88461538,100.448746
C-6923,Pallagatti Adavappa Arts and,Karnataka,16,1504,2,10.0,80,94.0,171.03476
C-14774,Pallavan College of Education,Tamil Nadu,4,87,0,10.0,100,21.75,20.545542
C-16498,Pallavan College of Engineering,Tamil Nadu,119,520,2,10.0,84,4.369747899,70.98812
C-59386,Pallavi College of Business Management,Telangana,15,211,0,10.0,63,14.06666667,31.557316
C-26021,Pallavi College of Education,Telangana,8,99,0,10.0,93,12.375,20.710108
C-25436,Pallavi College of Teacher Education,Telangana,16,190,0,10.0,58,11.875,28.629745
C-25493,Pallavi Degree College,Telangana,18,288,0,10.0,72,16.0,41.771385
C-40994,Pallishree College,Odisha,13,304,0,10.0,90,23.38461538,44.799255
C-39458,"Palnadu College of Education,",Andhra Pradesh,1,187,0,0.0,99,187.0,29.575466
C-40821,"Palsama Science College,",Odisha,11,207,0,10.0,73,18.81818182,31.709003
C-24803,Pamidi Institute of Science &,Andhra Pradesh,6,60,0,10.0,58,10.0,13.181932
C-60111,PANA INSTITUTE OF UNDER,Karnataka,16,201,2,10.0,64,12.5625,30.368721
C-39402,"Panabeda Mahavidyalaya,",Odisha,6,704,0,10.0,92,117.33333329999999,90.8903
C-54541,PANAKKAD MOHAMEDALI SHIHAB,Kerala,21,402,0,0.0,95,19.14285714,56.043877
C-48458,PANAKKAD POOKKOYA THANGAL,Kerala,23,552,0,10.0,78,24.0,72.812546
C-20675,Panchajanya Vidhya Peetha Degree,Karnataka,8,140,0,10.0,90,17.5,24.740103
C-9842,"Panchami College of Law,",Karnataka,8,308,0,0.0,83,38.5,43.507694
C-60576,PANCHAMRUT INSTITUTE OF NURSING,Gujarat,5,19,0,0.0,66,3.8,7.5568824
C-30995,"Panchamukhi Degree College,",Andhra Pradesh,6,8,0,10.0,52,1.333333333,5.2247567
C-51151,Panchasheel Degree College,Uttar Pradesh,33,828,0,10.0,71,25.09090909,100.48439
C-14027,"Panchasheel Homoeopathy College,",Maharashtra,43,503,3,10.0,51,11.69767442,62.996902
C-30276,Panchasheela College of Education,Andhra Pradesh,9,100,0,10.0,55,11.11111111,17.459093
C-20656,"Panchasheela Degree College, #10,",Karnataka,8,4,0,10.0,97,0.5,7.746827
C-40932,Panchayat College,Odisha,8,448,0,10.0,61,56.0,58.702957
C-40948,Panchayat College,Odisha,52,1997,3,10.0,85,38.40384615,223.41042
C-39701,"Panchayat College +3, Godiput",Odisha,9,897,0,10.0,55,99.66666667,104.05852
C-39342,"Panchayat College, Phiringia",Odisha,7,586,0,0.0,60,83.71428571,71.90163
C-40848,"Panchayat College,Dharamgarh",Odisha,29,579,1,0.0,75,19.96551724,74.128105
C-21358,Panchayat Degree College,Odisha,14,817,0,10.0,84,58.35714286,101.363625
C-40947,Panchayat Degree College,Odisha,10,717,0,0.0,93,71.7,91.49596
C-39586,Panchayat Degree College of,Odisha,5,135,0,0.0,66,27.0,20.980846
C-40916,Panchayat Mahavidyalaya (+3 Degree ),Odisha,6,172,0,10.0,100,28.66666667,29.316345
C-10621,Panchkula Engg. College,Haryana,9,217,2,0.0,56,24.11111111,30.530535
C-12012,Panchla Mahavidyalaya,West Bengal,10,334,1,10.0,91,33.4,48.639664
C-57921,Panchmahal Vinayan Mahavidyalay,Gujarat,5,164,0,0.0,73,32.8,24.988798
C-44683,Panchmura Mahavidyalaya,West Bengal,90,2055,3,0.0,81,22.83333333,228.64331
C-44628,Panchokot Mahavidyalaya,West Bengal,52,2335,2,10.0,96,44.90384615,260.08417
C-10900,"Panchpirh +3 Degree College,",Odisha,11,454,1,10.0,87,41.27272727,63.51011
C-27366,"Panchsheel College of Education,",Telangana,15,38,0,0.0,58,2.5333333330000003,10.669037
C-28057,"PANCHSHEEL INSTITUTE OF EDUCATION,",Haryana,8,199,0,10.0,72,24.875,30.66198
C-51282,Panchsheel mahavidyalaya,Uttar Pradesh,11,267,0,10.0,79,24.27272727,39.513435
C-12526,"PANCHSHEEL MAHAVIDYALAYA, ETOURA",Uttar Pradesh,49,2502,0,0.0,87,51.06122449,273.97632
C-940,PANCHSHIL COLLEGE OF EDUCATION,Gujarat,7,135,0,10.0,82,19.28571429,23.576807
C-60324,"Panchshil College Of Education,",Gujarat,4,100,0,10.0,58,25.0,17.657059
C-60570,PANCHSIDDH LAW COLLEGE,Uttar Pradesh,3,142,0,10.0,95,47.33333333,25.319527
C-7066,Panchthupi Haripada Gouribala,West Bengal,27,693,0,10.0,84,25.66666667,88.64233
C-59976,Panchu Ram yadav Mahavidyalay,Uttar Pradesh,1,238,0,0.0,73,238.0,34.114952
C-12020,Panchur College,West Bengal,22,256,0,10.0,52,11.63636364,36.613377
C-28769,PANCHWATI INSTITUTE OF EDUCATION &,Uttar Pradesh,16,173,0,10.0,91,10.8125,28.834198
C-46224,PANCHWATI INSTITUTE OF ENGINEERING,Uttar Pradesh,45,276,0,0.0,89,6.1333333329999995,39.85347
C-44738,Pandaveswar Colloge,West Bengal,26,687,0,10.0,96,26.42307692,90.14467
C-20133,Pandit Ambika Pratap Narayan,Uttar Pradesh,9,32,0,0.0,73,3.5555555560000003,10.666916
C-31693,Pandit Atal Bihari Vajpayee,Madhya Pradesh,5,1159,0,0.0,70,231.8,132.41269
C-31800,PANDIT CHANDRASEKHER STUDY,Madhya Pradesh,12,149,0,10.0,58,12.41666667,23.625813
C-22073,Pandit Chetan Dev Govt. College of,Punjab,12,228,1,10.0,62,19.0,33.646652
C-6418,Pandit Deen Dayal Upadhaya,Delhi,23,627,1,10.0,80,27.26086957,80.92066
